left,right,score
300919.SZ,688608.SH,0.9999999999999999
300919.SZ,689009.SH,0.9999999999999999
688608.SH,689009.SH,0.9999999999999999
002429.SZ,600707.SH,0.999997937398805
002429.SZ,002583.SZ,0.9999979325289351
