from,to,shift_score
2020-10-30,2020-11-02,0.1538748019263665
2020-11-16,2020-11-17,0.07136897870875669
2020-12-08,2020-12-09,0.06421339832454101
2020-11-20,2020-11-23,0.05888112197321512
2020-10-28,2020-10-29,0.05007241429650095
