from,to,shift_score
2023-11-17,2023-11-20,0.5027636131179047
2023-11-21,2023-11-22,0.4507737148074194
2023-10-27,2023-10-30,0.40655474859850443
2023-11-20,2023-11-21,0.3977555266209016
2023-12-15,2023-12-18,0.3565083398890028
