model,rank,mse,rmse,explained_variance,compression_ratio,bic,ic_mean,rank_ic_mean,ir,rolling_stability
cp,3,1.0521064121397734,1.025722385511681,-0.30702091325726055,3.639810426540284,5017.970458130508,0.05685386570993756,0.10052447552447552,0.20708923634478876,0.5825742408681992
tucker,"(2, 2, 2)",0.540753190128955,0.7353592252287007,0.3282279052252104,5.383177570093458,1897.2665722364634,-0.09210938167459208,-0.12194055944055943,-0.2729667539523262,0.9493457323125519
pca,3,0.15492609396824497,0.39360652175522315,0.8075369159532748,0.3291428571428571,49900.29861992518,0.02700419126887191,0.025058275058275056,0.08734799366991187,0.94333539215318
