from,to,shift_score
2016-12-27,2016-12-28,0.3596959372684848
2016-12-26,2016-12-27,0.25638904514790767
2016-12-09,2016-12-12,0.21844486831646773
2016-10-28,2016-10-31,0.2105524962467469
2016-11-29,2016-11-30,0.1876157813383832
