left,right,score
600018.SH,600118.SH,0.9999999999939653
600111.SH,600118.SH,0.9999999992192381
600018.SH,600111.SH,0.9999999990759195
600036.SH,600104.SH,0.9999999874502168
600000.SH,600019.SH,0.999999965958342
