from,to,shift_score
2016-12-27,2016-12-28,0.03482999826675181
2016-12-09,2016-12-12,0.024135528066869204
2016-12-26,2016-12-27,0.022205338082501608
2016-12-22,2016-12-23,0.017250300271897154
2016-10-28,2016-10-31,0.015213038128652117
