from,to,shift_score
2016-12-07,2016-12-08,0.07190065907456121
2016-10-28,2016-10-31,0.0692541532394064
2016-12-27,2016-12-28,0.06022329036331703
2016-12-09,2016-12-12,0.059702413205735515
2016-11-25,2016-11-28,0.0593530894807311
