left,right,score
600111.SH,600118.SH,0.9989238482254836
600000.SH,600036.SH,0.994509906153818
600031.SH,600111.SH,0.9861717429331939
600016.SH,600036.SH,0.9842636432512292
600000.SH,600016.SH,0.9818747359754922
