trade_date,model,portfolio_return,benchmark_return,excess_return,cumulative_nav,drawdown
2016-10-25,pca,-0.0049905768252122675,0.0011800997908946176,-0.006170676616106885,0.9938293233838931,-0.006170676616106929
2016-10-26,pca,0.002209378465294698,-0.0043684602340874346,0.006577838699382133,1.0003665723678286,0.0
2016-10-27,pca,-0.004973505687165858,-0.0032842299843706124,-0.0016892757027952452,0.9986766774232391,-0.001689275702795201
2016-10-28,pca,-0.004142389971538663,-0.0041025347152580105,-3.985525628065218e-05,0.9986368749083188,-0.0017290636325598685
2016-10-31,pca,0.0002498481697272181,-0.0018884012408000306,0.0021382494105272485,1.0007722096174223,0.0
2016-11-01,pca,0.0026246538228851257,0.00733729547288875,-0.004712641650003624,0.9960559288202131,-0.004712641650003624
2016-11-02,pca,0.007570032234946034,-0.008420652841222398,0.01599068507616843,1.0119835454962276,0.0
2016-11-03,pca,0.011986819446155516,0.007482127631665225,0.004504691814490291,1.0165422194900233,0.0
2016-11-04,pca,0.010858133916984692,-0.0034919419728299816,0.014350075889814674,1.031129677484906,0.0
2016-11-07,pca,0.004292303132553843,0.00034231720000210686,0.003949985932551736,1.035202625205608,0.0
2016-11-08,pca,0.00968879302936303,0.004918799321869116,0.004769993707493914,1.0401405352138198,0.0
2016-11-09,pca,0.0017129093882823688,-0.005380816220431406,0.007093725608713774,1.0475190067651272,0.0
2016-11-10,pca,-0.0009334040995786274,0.010958367090923238,-0.011891771190501865,1.0350621504189745,-0.011891771190501887
2016-11-11,pca,0.00920885074594835,0.00524529306685495,0.003963557679093399,1.0391646789536064,-0.007975347232428764
2016-11-14,pca,0.009631555178039486,0.0038806538220197417,0.005750901356019744,1.0451408125149286,-0.002270311311622697
2016-11-15,pca,0.020914486145070833,0.0017752798051033913,0.019139206339967442,1.065143978179973,0.0
2016-11-16,pca,0.02517974523006079,0.00016366026175407278,0.025016084968306717,1.0917897104416034,0.0
2016-11-17,pca,0.0373695588902605,0.0011786724211106936,0.03619088646914981,1.1313025479003815,0.0
2016-11-18,pca,0.021045942187990097,-0.004512499393481306,0.025558441581471403,1.1602168779818631,0.0
2016-11-21,pca,0.04175250191100801,0.005279468051265779,0.03647303385974223,1.2025335074571402,0.0
2016-11-22,pca,0.025806996349632794,0.007257508867736684,0.01854948748189611,1.224839887700277,0.0
2016-11-23,pca,0.021811308926667293,0.00013427443668079242,0.0216770344899865,1.2513907841906673,0.0
2016-11-24,pca,0.006412404033810959,0.0015376158594815337,0.004874788174329426,1.2574910491869047,0.0
2016-11-25,pca,0.014742034299595152,0.007944376716729096,0.006797657582866056,1.2660390427527963,0.0
2016-11-28,pca,-0.011663950234931164,0.005078855250115977,-0.01674280548504714,1.244841997323511,-0.01674280548504714
2016-11-29,pca,-0.01380789231834927,0.006476273221833528,-0.020284165540182798,1.2195914161784291,-0.036687357187164094
2016-11-30,pca,0.0015915325323862417,-0.006074918203173629,0.007666450735559871,1.228941353688073,-0.029302168268097395
2016-12-01,pca,0.003935804874176996,0.005423226283056026,-0.0014874214088790305,1.2271134000083406,-0.03074600500456781
2016-12-02,pca,-0.00017521188951941102,-0.010859932929054184,0.010684721039534772,1.2402247643713047,-0.020389796451587006
2016-12-05,pca,-0.004287314529673747,-0.012464803930917867,0.00817748940124412,1.2503666892371115,-0.012379044394719374
2016-12-06,pca,0.0009789222923933805,-0.001674650267461275,0.0026535725598546556,1.2536846279734273,-0.009758320527387787
2016-12-07,pca,-0.03670712174840194,0.005681471073370359,-0.0423885928217723,1.2005427007513465,-0.05173327187370036
2016-12-08,pca,-0.046603498157089196,-0.0019413396509132541,-0.04466215850617594,1.1469238723569573,-0.09408491079141013
2016-12-09,pca,-0.04928601773543175,0.004027175828829943,-0.053313193564261695,1.0857776979465183,-0.1423821372951729
2016-12-12,pca,-0.0464044615649102,-0.02783973084724023,-0.018564730717669974,1.0656205273648895,-0.15830358197495176
2016-12-13,pca,-0.04097382798718763,-0.00020525504888446733,-0.04076857293830316,1.022176699170461,-0.19261834378511444
2016-12-14,pca,-0.011267013670255599,-0.007497245379513906,-0.0037697682907416926,1.0183233298623933,-0.19566198555123981
2016-12-15,pca,-0.015883770336017157,-0.007878551435760661,-0.008005218900256496,1.0101714286956067,-0.20210088742669974
2016-12-16,pca,-0.0073353264055114,0.0028819204357717343,-0.010217246841283134,0.9998502578566121,-0.21025321961430188
2016-12-19,pca,-0.00616585086839685,-0.0044130882143965655,-0.0017527626540002842,0.9980977576650485,-0.21163745827707892
2016-12-20,pca,-0.011442694068925818,-0.005458212296704734,-0.005984481772221084,0.9921246598274073,-0.2163553995379216
2016-12-21,pca,-0.015633462633753203,0.008991027576382482,-0.024624490210135686,0.967694095854253,-0.2356522483302258
2016-12-22,pca,-0.00021109016008198368,-0.0004951968539195217,0.00028410669383753805,0.9679690242244723,-0.23543509201755675
2016-12-23,pca,0.007296491367763202,-0.007821661892325693,0.015118153260088895,0.9826029282837164,-0.22387628256139247
2016-12-26,pca,0.01910599438095706,0.00400540783179415,0.015100586549162909,0.9974408088457256,-0.21215635919335274
2016-12-27,pca,0.017140348969453,-0.0016481525083398285,0.01878850147779283,1.0161812269567345,-0.19735395778378728
2016-12-28,pca,0.015311782061935841,-0.004186805732214083,0.019498587794149924,1.0359953258253174,-0.18170349346200743
2016-12-29,pca,0.010459922534361565,-0.001088356448711525,0.01154827898307309,1.0479592888731077,-0.17225357711363276
2016-12-30,pca,-0.0009116883305550161,0.002962276264228514,-0.00387396459478353,1.0438995316912387,-0.17546023744935335
