from,to,shift_score
2020-10-27,2020-10-28,0.010114863840198121
2020-12-28,2020-12-29,0.00639497310189101
2020-12-21,2020-12-22,0.00560111575658501
2020-12-15,2020-12-16,0.005451126214013399
2020-11-06,2020-11-09,0.005110698007555113
