trade_date,model,cumulative_nav,drawdown
2020-10-27,pca,0.9721277165752241,-0.02787228342477588
2020-10-28,pca,0.9920940272976791,-0.007905972702320851
2020-10-29,pca,1.0271986980716281,0.0
2020-10-30,pca,1.1234992587685741,0.0
2020-11-02,pca,1.1983134821412467,0.0
2020-11-03,pca,1.2733893800324125,0.0
2020-11-04,pca,1.2911096960325694,0.0
2020-11-05,pca,1.3112057375466988,0.0
2020-11-06,pca,1.3241199396354653,0.0
2020-11-09,pca,1.3291001280488663,0.0
2020-11-10,pca,1.378315708916508,0.0
2020-11-11,pca,1.3968164375633747,0.0
2020-11-12,pca,1.4430117553305442,0.0
2020-11-13,pca,1.4591202447479557,0.0
2020-11-16,pca,1.4955435683954466,0.0
2020-11-17,pca,1.4910318413807324,-0.0030167807277956538
2020-11-18,pca,1.499618491822125,0.0
2020-11-19,pca,1.4892329598296015,-0.006925449405404738
2020-11-20,pca,1.4686954005968638,-0.020620638778392042
2020-11-23,pca,1.4532621385417281,-0.030912097665634297
2020-11-24,pca,1.4623553573351817,-0.024848409572268082
2020-11-25,pca,1.5029935431070383,0.0
2020-11-26,pca,1.5044644385323676,0.0
2020-11-27,pca,1.4874259354552566,-0.01132529466348331
2020-11-30,pca,1.4323953117578412,-0.04790350966675627
2020-12-01,pca,1.3642012961224856,-0.09323127806644016
2020-12-02,pca,1.2896929130996393,-0.14275613296798284
2020-12-03,pca,1.226631852159564,-0.18467208613042008
2020-12-04,pca,1.1866262195819515,-0.21126336443051663
2020-12-07,pca,1.1441161052690343,-0.2395193425873593
2020-12-08,pca,1.1222924883641112,-0.2540252467124261
2020-12-09,pca,1.1202263736954126,-0.2553985690826871
2020-12-10,pca,1.1235839284795794,-0.25316684150031754
2020-12-11,pca,1.126602765234001,-0.25116025584956836
2020-12-14,pca,1.105780395538056,-0.26500064260956213
2020-12-15,pca,1.0902912752951517,-0.27529608053830057
2020-12-16,pca,1.065693752584525,-0.2916457675635533
2020-12-17,pca,1.044862499066301,-0.30549205929680645
2020-12-18,pca,1.014238400038603,-0.32584754144936046
2020-12-21,pca,1.0198507986035006,-0.32211704545281006
2020-12-22,pca,1.0103107985839412,-0.3284581724181411
2020-12-23,pca,1.0232022071213343,-0.3198894032221282
2020-12-24,pca,1.0128658878398897,-0.32675983433150546
2020-12-25,pca,1.0014430069767355,-0.33435249027643266
2020-12-28,pca,0.9889663803814379,-0.3426455587436865
2020-12-29,pca,0.9899717890743197,-0.34197727528870325
2020-12-30,pca,0.9568260838484831,-0.3640088397291169
2020-12-31,pca,0.9412111457930922,-0.37438790729326854
