left,right,score
600029.SH,600115.SH,0.9996387076464934
600015.SH,600039.SH,0.995593534171736
600027.SH,600048.SH,0.9954004521285378
600026.SH,600048.SH,0.986781343204253
600010.SH,600029.SH,0.9815782424442094
