from,to,shift_score
2020-12-28,2020-12-29,0.7561334682770446
2020-11-06,2020-11-09,0.5903408486656481
2020-12-04,2020-12-07,0.5537688962161148
2020-11-26,2020-11-27,0.43079891543049187
2020-11-05,2020-11-06,0.42093806541193035
