left,right,score
momentum_factor,quality_factor,-0.028997249118751872
quality_factor,value_factor,-0.10852347212663725
quality_factor,volatility_factor,-0.1121827272979176
momentum_factor,value_factor,-0.22446848824167012
momentum_factor,volatility_factor,-0.23203708686232416
