left,right,score
momentum_factor,quality_factor,0.9936367856433491
momentum_factor,value_factor,-0.10187422863289343
quality_factor,value_factor,-0.10511609640842152
value_factor,volatility_factor,-0.6496362468533338
quality_factor,volatility_factor,-0.6775449166653661
