from,to,shift_score
2023-11-17,2023-11-20,0.4319844805907791
2023-11-23,2023-11-24,0.4286938025089851
2023-11-10,2023-11-13,0.42729197407812664
2023-11-16,2023-11-17,0.39698724918865147
2023-10-27,2023-10-30,0.30562479409899695
