left,right,score
002130.SZ,688172.SH,0.999968419959742
002465.SZ,688172.SH,0.9999555599847935
688375.SH,688629.SH,0.999952293307238
600563.SH,603486.SH,0.999949998500309
600563.SH,688008.SH,0.9999306152410664
