trade_date,model,top_n,gross_return,transaction_cost,net_return,cumulative_nav,drawdown
2023-10-25,pca,20,0.04558647577519341,0.001,0.04458647577519341,1.0445864757751935,0.0
2023-10-26,pca,20,0.013383223883782585,9.999999999999998e-05,0.013283223883782586,1.0584619517988867,0.0
2023-10-27,pca,20,0.032555518700254596,9.999999999999998e-05,0.03245551870025459,1.0928148834690035,0.0
2023-10-30,pca,20,0.024063701074414228,0.00019999999999999996,0.02386370107441423,1.1188934911777786,0.0
2023-10-31,pca,20,0.03901490304302803,9.999999999999998e-05,0.038914903043028026,1.162435122902437,0.0
2023-11-01,pca,20,0.0465410805420025,9.999999999999998e-05,0.046441080542002494,1.2164198660700019,0.0
2023-11-02,pca,20,0.021831604725103614,9.999999999999998e-05,0.021731604725103614,1.2428546217791987,0.0
2023-11-03,pca,20,0.0008177860524302194,5.000000000000004e-05,0.0007677860524302194,1.2438088682229993,0.0
2023-11-06,pca,20,-0.006953492913879394,0.00015000000000000001,-0.007103492913879394,1.2349734807413568,-0.007103492913879461
2023-11-07,pca,20,-0.01378356774879913,0.00015000000000000001,-0.013933567748799131,1.2177658940794769,-0.020938083662909834
2023-11-08,pca,20,-0.012422301543895908,0.00015000000000000001,-0.012572301543895908,1.2024557740492376,-0.03324714530524442
2023-11-09,pca,20,0.012020093121131692,0.00015000000000000001,0.011870093121131691,1.2167290360612446,-0.021771698894897717
2023-11-10,pca,20,0.006570073517256125,0.00015000000000000001,0.006420073517256125,1.224540525923338,-0.015491401285142481
2023-11-13,pca,20,0.0067837836728102344,0.00015000000000000001,0.0066337836728102345,1.2326638628709028,-0.008960384217246431
2023-11-14,pca,20,-0.013036384201104645,9.999999999999998e-05,-0.013136384201104644,1.216471116777413,-0.021979061368683772
2023-11-15,pca,20,-0.014121216615154641,5.000000000000004e-05,-0.014171216615154641,1.1992322410754812,-0.035838807944184925
2023-11-16,pca,20,0.0007918418106904023,9.999999999999998e-05,0.0006918418106904024,1.2000619200805853,-0.03517176091927554
2023-11-17,pca,20,-0.01927074865075686,0.00019999999999999996,-0.019470748650756858,1.1766958160693517,-0.05395768905356857
2023-11-20,pca,20,-0.01148461779323277,0.00015000000000000001,-0.011634617793232771,1.1630054099904887,-0.06496452975765687
2023-11-21,pca,20,-0.0005216116891168188,9.999999999999998e-05,-0.0006216116891168187,1.1622824722331326,-0.06554575873569835
2023-11-22,pca,20,0.025320599407434103,5.000000000000004e-05,0.0252705994074341,1.191654046987218,-0.041931539940130436
2023-11-23,pca,20,0.00821178152464595,9.999999999999998e-05,0.00811178152464595,1.2013204842693386,-0.03415989790647089
2023-11-24,pca,20,0.02757808010722987,5.000000000000004e-05,0.027528080107229867,1.2343905307947611,-0.007572174205265125
2023-11-27,pca,20,0.01899897327278774,0.00015000000000000001,0.01884897327278774,1.2576575249178938,0.0
2023-11-28,pca,20,-0.016344430973296308,0.00019999999999999996,-0.016544430973296307,1.236850296808843,-0.016544430973296276
2023-11-29,pca,20,-0.010168166854840876,9.999999999999998e-05,-0.010268166854840876,1.2241501115867504,-0.026642716850384995
2023-11-30,pca,20,-0.007765311271551939,9.999999999999998e-05,-0.007865311271551939,1.2145217899160154,-0.03429847486078896
2023-12-01,pca,20,-0.007527985472664045,9.999999999999998e-05,-0.007627985472664045,1.2052574353463021,-0.04166483206548033
2023-12-04,pca,20,-0.0035698616750480527,9.999999999999998e-05,-0.0036698616750480526,1.2008343072757581,-0.04518178957013386
2023-12-05,pca,20,0.024232954933634872,5.000000000000004e-05,0.02418295493363487,1.2298740292113706,-0.022091463817494494
2023-12-06,pca,20,0.0032564776835765086,9.999999999999998e-05,0.0031564776835765087,1.2337560991381864,-0.01900471734645559
2023-12-07,pca,20,0.005567848936168384,5.000000000000004e-05,0.005517848936168385,1.2405637789173074,-0.013591733569679354
2023-12-08,pca,20,-0.022029866196940702,9.999999999999998e-05,-0.0221298661969407,1.2131102684810964,-0.03542081652133855
2023-12-11,pca,20,-0.04726683423065618,0.00015000000000000001,-0.04741683423065618,1.1555884199770214,-0.08115810776668786
2023-12-12,pca,20,-0.04161256390354544,9.999999999999998e-05,-0.04171256390354544,1.107385864162533,-0.11948535891372447
2023-12-13,pca,20,-0.04748922648195959,5.000000000000004e-05,-0.047539226481959594,1.0547415967631897,-0.16134434385700636
2023-12-14,pca,20,-0.034866465429904445,5.000000000000004e-05,-0.034916465429904446,1.0179137482623255,-0.19062723508231705
2023-12-15,pca,20,-0.03371068461472276,9.999999999999998e-05,-0.033810684614722766,0.9834973875548376,-0.21799268237269498
2023-12-18,pca,20,-0.0169642882986778,5.000000000000004e-05,-0.0170142882986778,0.9667638794619832,-0.23129798032648174
2023-12-19,pca,20,-0.04687522263257486,0.0,-0.04687522263257486,0.921446607379071,-0.26733105863678774
2023-12-20,pca,20,-0.010419473018410508,0.00015000000000000001,-0.010569473018410509,0.911707402324472,-0.27507498324395363
2023-12-21,pca,20,0.004339726887338325,9.999999999999998e-05,0.004239726887338324,0.9155727927114925,-0.27200149915910876
2023-12-22,pca,20,0.02565449871390063,9.999999999999998e-05,0.02555449871390063,0.9389697964653209,-0.25339786240564854
2023-12-25,pca,20,0.003819361182869202,0.00019999999999999996,0.0036193611828692017,0.9423682672985341,-0.25069563960979235
2023-12-26,pca,20,0.014246338540103043,5.000000000000004e-05,0.014196338540103043,0.9557464462505543,-0.24005826124011764
2023-12-27,pca,20,-0.0023393509259012403,5.000000000000004e-05,-0.0023893509259012404,0.9534628325942788,-0.2418740287372545
2023-12-28,pca,20,-0.04078861672328192,9.999999999999998e-05,-0.04088861672328192,0.9144770562724366,-0.27287275100418285
2023-12-29,pca,20,-0.07545908774998948,0.00015000000000000001,-0.07560908774998948,0.8453342802793818,-0.327850178978916
