from,to,shift_score
2023-10-27,2023-10-30,0.07850901693866473
2023-11-27,2023-11-28,0.061973660077629104
2023-10-30,2023-10-31,0.0576636506251791
2023-11-28,2023-11-29,0.053259752249817535
2023-11-17,2023-11-20,0.05266967353992354
