from,to,shift_score
2015-11-10,2015-11-11,0.5091198361866253
2015-10-27,2015-10-28,0.4769974369568751
2015-11-17,2015-11-18,0.4740594208475443
2015-11-26,2015-11-27,0.42400239314809546
2015-11-03,2015-11-04,0.37905878370866813
