from,to,shift_score
2015-11-26,2015-11-27,0.036538334490575586
2015-11-03,2015-11-04,0.02829626059189718
2015-12-24,2015-12-25,0.02497776484124027
2015-12-25,2015-12-28,0.022586065663448063
2015-12-03,2015-12-04,0.018315377219738384
