trade_date,model,top_n,daily_return,cumulative_nav,turnover,drawdown
2015-10-26,pca,5,-0.01580890679244675,0.9841910932075533,1.0,-0.01580890679244673
2015-10-27,pca,5,0.09307252420776371,1.0757922425551787,0.0,0.0
2015-10-28,pca,5,0.12133832012785033,1.2063270660733971,0.19999999999999996,0.0
2015-10-29,pca,5,0.1447000400242006,1.3808826408164943,0.19999999999999996,0.0
2015-10-30,pca,5,0.19872013255644388,1.6552918222444402,0.19999999999999996,0.0
2015-11-02,pca,5,0.11024938107488676,1.8377867211452112,0.19999999999999996,0.0
2015-11-03,pca,5,0.05075552165278126,1.9310645448634909,0.0,0.0
2015-11-04,pca,5,0.03266658412919796,1.9941458272771855,0.0,0.0
2015-11-05,pca,5,-0.028670794345780015,1.936972082367826,0.19999999999999996,-0.028670794345780015
2015-11-06,pca,5,-0.025072652467418344,1.888407054507526,0.19999999999999996,-0.05302459395060166
2015-11-09,pca,5,0.02879056978827239,1.9427753695989909,0.4,-0.025760632434958852
2015-11-10,pca,5,-0.018061836203111924,1.9076852790938537,0.19999999999999996,-0.04335718431454205
2015-11-11,pca,5,0.001615473222687669,1.910767093579545,0.19999999999999996,-0.041811753462125734
2015-11-12,pca,5,0.007292253632893875,1.9247008918593147,0.19999999999999996,-0.03482440174031365
2015-11-13,pca,5,0.008039150274968043,1.9401738515633369,0.0,-0.02706521006417173
2015-11-16,pca,5,0.029925434389006834,1.9982343968615621,0.19999999999999996,0.0
2015-11-17,pca,5,0.11671155817075056,2.231451446909665,0.0,0.0
2015-11-18,pca,5,0.10256059616567917,2.460310437619488,0.19999999999999996,0.0
2015-11-19,pca,5,-0.008005229900500187,2.4406150869397436,0.19999999999999996,-0.008005229900500233
2015-11-20,pca,5,-0.01581495062560978,2.402016879843673,0.19999999999999996,-0.02369357821048701
2015-11-23,pca,5,-0.06052119900543289,2.2566439382442454,0.0,-0.08278081345389221
2015-11-24,pca,5,-0.06949846183325996,2.0998106556309204,0.0,-0.14652613608280052
2015-11-25,pca,5,-0.03780937892206495,2.0204181188875814,0.19999999999999996,-0.17879545280372477
2015-11-26,pca,5,0.029900813111533385,2.080830263467595,0.0,-0.1542407691116674
2015-11-27,pca,5,0.003873399942047251,2.0888901512895206,0.19999999999999996,-0.15096480535575862
2015-11-30,pca,5,-0.018858631260039817,2.049496542183623,0.0,-0.16697644701835046
2015-12-01,pca,5,-0.03662788014817853,1.9744278284724148,0.0,-0.19748833387757214
2015-12-02,pca,5,-0.05970146597691206,1.8565515926470006,0.0,-0.24539945680865527
2015-12-03,pca,5,-0.0368191887537924,1.7881948691261769,0.19999999999999996,-0.2731832366421316
2015-12-04,pca,5,-0.0064263358548325876,1.7767033283232838,0.4,-0.27785400526839166
2015-12-07,pca,5,0.01994154988047365,1.812133546367846,0.19999999999999996,-0.263453294893467
2015-12-08,pca,5,0.055963087172119466,1.913546133990752,0.19999999999999996,-0.22223386742925266
2015-12-09,pca,5,0.08072544054666278,2.068017988663519,0.0,-0.15944835373520505
2015-12-10,pca,5,0.04087488951701133,2.152547995469332,0.19999999999999996,-0.12509089806078955
2015-12-11,pca,5,0.019327424347783183,2.194151204006738,0.19999999999999996,-0.1081811585818725
2015-12-14,pca,5,0.03650754546517447,2.2742542788444813,0.0,-0.07562304168210099
2015-12-15,pca,5,0.036251818000311783,2.3567001310475817,0.19999999999999996,-0.04211269642547877
2015-12-16,pca,5,-0.002008297809356252,2.351967175337089,0.0,-0.04403641939885772
2015-12-17,pca,5,0.013974792008951997,2.384835427424307,0.19999999999999996,-0.030677027191823858
2015-12-18,pca,5,-0.03587315097534329,2.2992838660849673,0.19999999999999996,-0.06544969653924015
2015-12-21,pca,5,-0.04818744522116543,2.1884872507400885,0.19999999999999996,-0.11048328809367902
2015-12-22,pca,5,-0.0381578269903561,2.104979332855748,0.19999999999999996,-0.14442531289163096
2015-12-23,pca,5,-0.03407781192156276,2.033246243051913,0.0,-0.17358142616375993
2015-12-24,pca,5,-0.13020705739906957,1.7685032327764099,0.19999999999999996,-0.2811869568429125
2015-12-25,pca,5,-0.09275181681311466,1.6044713448965313,0.19999999999999996,-0.3478581725446961
2015-12-28,pca,5,-0.09744334489275093,1.4481262902652425,0.0,-0.4114050535564122
2015-12-29,pca,5,-0.18751562768761415,1.1765799799752195,0.0,-0.5217758043925392
2015-12-30,pca,5,-0.16176795458308424,0.986247043211222,0.0,-0.5991371543480989
2015-12-31,pca,5,-0.16721441840280768,0.8213323174791688,0.19999999999999996,-0.666167201943076
