from,to,shift_score
2019-12-19,2019-12-20,0.5111046702280317
2019-11-21,2019-11-22,0.49397518987481676
2019-10-28,2019-10-29,0.4232458404094204
2019-12-30,2019-12-31,0.3611497899230845
2019-11-19,2019-11-20,0.290577760723801
