from,to,shift_score
2019-11-21,2019-11-22,0.04759960323090528
2019-11-06,2019-11-07,0.028503252091378897
2019-10-28,2019-10-29,0.028107346093205286
2019-12-30,2019-12-31,0.0277199702808671
2019-11-19,2019-11-20,0.02498177944592653
