from,to,shift_score
2019-10-24,2019-10-25,0.12675789080362435
2019-11-21,2019-11-22,0.10442091277009793
2019-11-14,2019-11-15,0.09723001814328047
2019-11-07,2019-11-08,0.0888987313756728
2019-11-12,2019-11-13,0.08364250459784292
