from,to,shift_score
2023-11-17,2023-11-20,0.4312888418761196
2023-10-27,2023-10-30,0.327661279936374
2023-11-23,2023-11-24,0.3186949475560519
2023-11-20,2023-11-21,0.22934826541092299
2023-11-21,2023-11-22,0.22023811231080942
