trade_date,model,cumulative_nav,drawdown
2023-10-25,pca,1.0237112544329476,0.0
2023-10-26,pca,1.049472115448114,0.0
2023-10-27,pca,1.0790101508700825,0.0
2023-10-30,pca,1.1218071410620265,0.0
2023-10-31,pca,1.1631648707745779,0.0
2023-11-01,pca,1.1930251651232318,0.0
2023-11-02,pca,1.1935949129194712,0.0
2023-11-03,pca,1.1575440739431813,-0.030203579611537967
2023-11-06,pca,1.1339580627825632,-0.0499640619203372
2023-11-07,pca,1.124838478567435,-0.057604496808604466
2023-11-08,pca,1.129813307551512,-0.05343655931973834
2023-11-09,pca,1.1383895199313923,-0.04625136416931386
2023-11-10,pca,1.1530203298379593,-0.03399359585260675
2023-11-13,pca,1.1473184974743933,-0.03877062053815905
2023-11-14,pca,1.1326817653884829,-0.05103335048739266
2023-11-15,pca,1.1328676165468659,-0.050877643424325214
2023-11-16,pca,1.1260080155220198,-0.05662465269070005
2023-11-17,pca,1.119813553845618,-0.061814404766008746
2023-11-20,pca,1.1158270100981116,-0.06515435176507522
2023-11-21,pca,1.1351933094412676,-0.04892916587199281
2023-11-22,pca,1.1436910196402097,-0.041809740255342676
2023-11-23,pca,1.1866767037191908,-0.005796111499301593
2023-11-24,pca,1.224583267462178,0.0
2023-11-27,pca,1.2243349808943844,-0.00020275188661367238
2023-11-28,pca,1.2358801302441884,0.0
2023-11-29,pca,1.2424855821382923,0.0
2023-11-30,pca,1.2388997952687468,-0.002885978655280952
2023-12-01,pca,1.2436071023272135,0.0
2023-12-04,pca,1.2626731846266377,0.0
2023-12-05,pca,1.25348409671086,-0.007277487181684972
2023-12-06,pca,1.2669978984762726,0.0
2023-12-07,pca,1.2515715480821255,-0.012175513797378357
2023-12-08,pca,1.2068070394161665,-0.04750667631926886
2023-12-11,pca,1.1686351796025383,-0.07763447673593471
2023-12-12,pca,1.1197420520836483,-0.11622422307860047
2023-12-13,pca,1.0827181159139536,-0.14544600490966808
2023-12-14,pca,1.0438264722383968,-0.17614190718569311
2023-12-15,pca,1.0004715177341232,-0.2103605547117967
2023-12-18,pca,0.9437670372344336,-0.2551155464666245
2023-12-19,pca,0.9172118078896636,-0.27607472041372105
2023-12-20,pca,0.9058626543031978,-0.2850322361287152
2023-12-21,pca,0.9146186051938338,-0.2781214504824516
2023-12-22,pca,0.9233404639931564,-0.27123757260876946
2023-12-25,pca,0.9389006969308609,-0.2589563896988233
2023-12-26,pca,0.9503002621488744,-0.24995908573192405
2023-12-27,pca,0.9312347879232887,-0.2650068409401326
2023-12-28,pca,0.8802759970331063,-0.3052269478175528
2023-12-29,pca,0.8393212839660696,-0.33755116328491064
