left,right,score
002850.SZ,600521.SH,0.9999999999849717
002294.SZ,002945.SZ,0.9999999999728939
002841.SZ,603707.SH,0.9999999999436199
603345.SH,688563.SH,0.9999999988035969
300751.SZ,688166.SH,0.9999999980341598
