trade_date,model,long_quantile,short_quantile,long_return,short_return,long_short_return,cumulative_nav,drawdown
2023-10-25,tucker,1,5,0.01333716086860379,0.016316893712000458,-0.0029797328433966673,0.9970202671566033,-0.0029797328433966985
2023-10-26,tucker,1,5,0.0068380060828584655,0.01876707460545407,-0.011929068522595605,0.9851267440712757,-0.01487325592872435
2023-10-27,tucker,1,5,0.015070743423353636,0.020765773191546953,-0.005695029768193317,0.9795164179383463,-0.020483582061653682
2023-10-30,tucker,1,5,0.020000386394916123,0.026627079753572473,-0.006626693358656351,0.9730254629968994,-0.026974537003100596
2023-10-31,tucker,1,5,0.019016478827153255,0.03578899554466323,-0.016772516717509973,0.956705377152221,-0.04329462284777896
2023-11-01,tucker,1,5,0.01827560296687941,0.05032772508347069,-0.03205212211659128,0.9260409395741386,-0.07395906042586142
2023-11-02,tucker,1,5,0.008002759978228647,0.024727808611671342,-0.016725048633442693,0.9105528598232021,-0.08944714017679789
2023-11-03,tucker,1,5,-0.004869112198663181,0.007487064803448239,-0.01235617700211142,0.8993019075174479,-0.10069809248255213
2023-11-06,tucker,1,5,0.000455362068165225,0.011157812580133174,-0.01070245051196795,0.889677173356924,-0.11032282664307602
2023-11-07,tucker,1,5,0.0062053231258843485,0.005149426379882417,0.0010558967460019318,0.8906165805892637,-0.10938341941073626
2023-11-08,tucker,1,5,0.004228097742776116,-0.007220193225628684,0.0114482909684048,0.9008126183451354,-0.09918738165486463
2023-11-09,tucker,1,5,0.01055250003812285,0.00537468531831149,0.00517781471981136,0.9054768591801946,-0.0945231408198054
2023-11-10,tucker,1,5,0.012546185924708011,0.004496692021096,0.008049493903612011,0.9127654896380273,-0.08723451036197272
2023-11-13,tucker,1,5,0.005869019086199963,-0.008264331170395826,0.01413335025659579,0.9256659240052147,-0.07433407599478525
2023-11-14,tucker,1,5,-0.006382932922244536,-0.025723598891849626,0.01934066596960509,0.9435689194408455,-0.05643108055915447
2023-11-15,tucker,1,5,0.007404118851468505,-0.003401855519516804,0.01080597437098531,0.9537651010015817,-0.04623489899841826
2023-11-16,tucker,1,5,-0.0013233694097934843,-0.028661780922620447,0.02733841151282696,0.979839523819336,-0.020160476180663967
2023-11-17,tucker,1,5,-0.007608499026488758,-0.030110273909063477,0.02250177488257472,1.001887652205368,0.0
2023-11-20,tucker,1,5,-0.005818715368799775,-0.016092603979709914,0.01027388861091014,1.012180934344772,0.0
2023-11-21,tucker,1,5,-0.005228991247656888,-0.0009057792741159048,-0.004323211973540983,1.007805061610023,-0.004323211973540908
2023-11-22,tucker,1,5,-0.009809657294631353,-0.012380917637060854,0.0025712603424295002,1.0103963907978404,-0.0017630677346109902
2023-11-23,tucker,1,5,0.0041826134885680965,0.005427608890056593,-0.0012449954014884966,1.0091384519376165,-0.0030058681248773533
2023-11-24,tucker,1,5,0.0032911672010619824,-0.00328921293178388,0.006580380132845863,1.0157789665580377,0.0
2023-11-27,tucker,1,5,-0.014443881574652664,-0.031356296956189474,0.01691241538153681,1.0329582423762953,0.0
2023-11-28,tucker,1,5,-0.0013855644356466704,-0.024236219501958305,0.022850655066311634,1.0565620148707395,0.0
2023-11-29,tucker,1,5,-0.0020149278719625496,-0.02545441342577999,0.02343948555381744,1.0813272849550144,0.0
2023-11-30,tucker,1,5,-0.005302717444504601,-0.018984685986665466,0.013681968542160864,1.0961219708515493,0.0
2023-12-01,tucker,1,5,0.0015155356325194218,0.0003668506356867683,0.0011486849968326534,1.0973810697141653,0.0
2023-12-04,tucker,1,5,0.021695936657376954,0.01988507467104996,0.0018108619863269927,1.0993682753778256,0.0
2023-12-05,tucker,1,5,0.006337769405027727,0.0015028602383941924,0.004834909166633534,1.104683621129956,0.0
2023-12-06,tucker,1,5,0.0007043793950386221,0.0019406096506639485,-0.0012362302556253265,1.1033179778146214,-0.001236230255625359
2023-12-07,tucker,1,5,-0.010238537536005338,-0.014163234491482308,0.00392469695547697,1.1076481665230733,0.0
2023-12-08,tucker,1,5,-0.022538119942893967,-0.043250371143720885,0.02071225120082692,1.1305900535902345,0.0
2023-12-11,tucker,1,5,-0.026663029978200175,-0.036606420782320376,0.0099433908041202,1.1418319523323335,0.0
2023-12-12,tucker,1,5,-0.029580674540875367,-0.04104179896602162,0.011461124425146255,1.154918630410622,0.0
2023-12-13,tucker,1,5,-0.02566815543526876,-0.025978097866053713,0.0003099424307849534,1.1552765886982903,0.0
2023-12-14,tucker,1,5,-0.028097179374760483,-0.021628383585489817,-0.006468795789270666,1.1478033403658758,-0.0064687957892706205
2023-12-15,tucker,1,5,-0.02462205959993816,-0.00481916606620402,-0.01980289353373414,1.125073513018946,-0.026143588448698463
2023-12-18,tucker,1,5,-0.034420324211477324,-0.02109358393352137,-0.013326740277955954,1.1100799505173349,-0.03912191991346492
2023-12-19,tucker,1,5,-0.01575240948245872,0.0026645480453185797,-0.0184169575277773,1.08963565521622,-0.0568183707037907
2023-12-20,tucker,1,5,-0.0038755934044956376,0.022042673405836995,-0.025918266810332633,1.0613941875782744,-0.08126400382249421
2023-12-21,tucker,1,5,0.012963000389673626,0.03605244586113058,-0.023089445471456953,1.0368871843604646,-0.10247710850889935
2023-12-22,tucker,1,5,0.011352471214029335,0.016951941906873203,-0.005599470692843868,1.0310811649598528,-0.10750276163596018
2023-12-25,tucker,1,5,0.022353580358798735,0.01829443825864484,0.004059142100153894,1.035266469925217,-0.10387998852144564
2023-12-26,tucker,1,5,0.011592351005378355,0.001121394744502927,0.010470956260875427,1.0461066998501547,-0.0944967550767587
2023-12-27,tucker,1,5,-0.010124501356357533,-0.05130342787207436,0.04117892651571683,1.089184250770883,-0.05720910349432151
2023-12-28,tucker,1,5,-0.033981033967001514,-0.08474950549907227,0.05076847153207076,1.1444804703993245,-0.009345050704377522
2023-12-29,tucker,1,5,-0.025914841729668313,-0.06643905370192962,0.04052421197226131,1.1908596395799,0.0
