model,rank,mse,rmse,explained_variance,compression_ratio,bic,ic_mean,rank_ic_mean,ir,rolling_stability
cp,2,0.8850913079023666,0.9407929144622458,-0.009387003216688727,68.55172413793103,4312.911220496495,-0.027671393601170765,-0.053263863803539035,-0.2596685698004656,0.6577126082442506
tucker,"(3, 2, 2)",0.4758400605309335,0.6898116123485698,0.45733647091385876,50.24960505529226,-49094.77879575455,0.027734046922131272,0.06607114004183107,0.2428087924409783,0.9669289245265317
pca,3,0.16499340193319306,0.4061937984917951,0.8118361416037729,0.3298786600753621,3144854.808357067,0.016530956473432855,0.03138201709849594,0.12624676701027676,0.9682666278634394
