model,top_n,observation_count,mean_daily_return,cumulative_return,annualized_volatility,sharpe_ratio,max_drawdown,average_turnover
cp,20,48,-0.0070310462867537865,-0.29608319544624984,0.3564072687466146,-4.971345479268608,-0.38654318729167114,0.06666666666666667
pca,20,48,-0.0033385961848922964,-0.16067871603393036,0.3895317852204973,-2.159839762797842,-0.33755116328491064,0.16979166666666665
tucker,20,48,-0.0016201246069536266,-0.08250739794090423,0.2953322686097448,-1.3824137906576275,-0.2545300982832235,0.021875000000000002
