model,rank,mse,rmse,explained_variance,compression_ratio,bic,ic_mean,rank_ic_mean,ir,rolling_stability
cp,2,1.028601430896492,1.014199896912089,-0.005408959612404507,6.280373831775701,3455.526278522378,-0.15218033655511934,-0.18576007326007327,-0.7103271401573823,0.6815845107776113
tucker,"(2, 2, 2)",0.48721917985911795,0.6980108737398852,0.5237664327392338,6.193548387096774,1494.3211381101976,-0.1765694459396144,-0.1831959706959707,-0.7340030585454682,0.9694881907198578
pca,3,0.07548776143923039,0.2747503620365775,0.9262143047711515,0.327565196197904,57853.898099289385,-0.16175942647955877,-0.15902014652014654,-0.682794599144454,0.9574617784884242
