trade_date,model,top_n,daily_return,cumulative_nav,turnover,drawdown
2018-10-24,pca,5,0.003254457963318469,1.0032544579633185,1.0,0.0
2018-10-25,pca,5,0.029108131938906733,1.0324573210940111,0.0,0.0
2018-10-26,pca,5,0.030408534993583647,1.06385283567188,0.19999999999999996,0.0
2018-10-29,pca,5,0.007128944498410017,1.071436983491861,0.0,0.0
2018-10-30,pca,5,-0.010121800788454172,1.060592111787574,0.0,-0.01012180078845415
2018-10-31,pca,5,0.0016134933956286623,1.0623033701553992,0.0,-0.008524638851549415
2018-11-01,pca,5,-0.031193343511987593,1.0291665762162,0.0,-0.039452070375524895
2018-11-02,pca,5,-0.02222463656949265,1.0062937230903257,0.19999999999999996,-0.06079989901900751
2018-11-05,pca,5,-0.007674728336986081,0.9985706921383931,0.19999999999999996,-0.06800800464810663
2018-11-06,pca,5,-0.010365037771590346,0.9882204691967755,0.19999999999999996,-0.07766813688274887
2018-11-07,pca,5,0.0020427745165539023,0.9902391807879877,0.0,-0.07578402085696723
2018-11-08,pca,5,0.02327481057837133,1.0132868101481096,0.19999999999999996,-0.05427306900890916
2018-11-09,pca,5,0.031817963701487394,1.0455275330925982,0.19999999999999996,-0.024181963847115573
2018-11-12,pca,5,-0.0019613603686985392,1.0434768768248073,0.0,-0.026095894670286945
2018-11-13,pca,5,0.002306545573763907,1.0458837037963724,0.0,-0.02384954046686838
2018-11-14,pca,5,-0.011156699979629536,1.0342150930995326,0.0,-0.0347401582788569
2018-11-15,pca,5,-0.0401499204303347,0.9926914394037352,0.19999999999999996,-0.07349526411855833
2018-11-16,pca,5,-0.05473707183942531,0.9383544167707104,0.19999999999999996,-0.12420942040606853
2018-11-19,pca,5,-0.03646869146201588,0.9041338590634794,0.4,-0.15614835683861983
2018-11-20,pca,5,-0.029279090825588862,0.8776616416854697,0.19999999999999996,-0.18085556574206418
2018-11-21,pca,5,-0.02491331424304786,0.8557961814070902,0.0,-0.20126316844317593
2018-11-22,pca,5,0.0038796870393469573,0.8591164027604179,0.0,-0.19816431950993585
2018-11-23,pca,5,0.04530095577818347,0.8980351969301795,0.19999999999999996,-0.16184039680668594
2018-11-26,pca,5,0.04648995245120524,0.9397848105349723,0.0,-0.12287439670770772
2018-11-27,pca,5,0.018030357376477825,0.9567294665259033,0.4,-0.10705950861628899
2018-11-28,pca,5,0.010973520409313297,0.9672281568530168,0.19999999999999996,-0.09726080790978753
2018-11-29,pca,5,0.012229661181983986,0.9790570294970039,0.19999999999999996,-0.08622061345482646
2018-11-30,pca,5,-0.013173735505163453,0.9661591911459394,0.0,-0.09825850140324299
2018-12-03,pca,5,-0.02313237183894814,0.9438096374807342,0.0,-0.11911792105139352
2018-12-04,pca,5,-0.018412744024638883,0.9264315122178143,0.19999999999999996,-0.13533737728696593
2018-12-05,pca,5,-0.00041518478872890616,0.9260468719461423,0.0,-0.13569637205529883
2018-12-06,pca,5,-0.01478437370778487,0.9123558489203654,0.19999999999999996,-0.14847455988782754
2018-12-07,pca,5,9.88646477326327e-05,0.9124460486599757,0.19999999999999996,-0.14839037412515543
2018-12-10,pca,5,-0.012046494557711984,0.9014542723005875,0.0,-0.1586492848485519
2018-12-11,pca,5,-0.013959214572196177,0.8888706786865206,0.0,-0.17039388001182165
2018-12-12,pca,5,-0.04281566238857972,0.8508130918007708,0.19999999999999996,-0.20591401556073508
2018-12-13,pca,5,-0.020383369271840746,0.8334706543692791,0.19999999999999996,-0.22210016341515382
2018-12-14,pca,5,-0.030599028913459492,0.8079672617177136,0.19999999999999996,-0.2459031430065889
2018-12-17,pca,5,-0.023104171870227796,0.7892998472374702,0.19999999999999996,-0.2633259263973633
2018-12-18,pca,5,-0.022878566481574582,0.771241798208551,0.19999999999999996,-0.28017997316553367
2018-12-19,pca,5,-0.005571291564248337,0.766944985284196,0.19999999999999996,-0.28419030040881355
2018-12-20,pca,5,-0.008857064703941297,0.7601521039251705,0.19999999999999996,-0.29053027323380143
2018-12-21,pca,5,-0.023726335516321508,0.7421164800640042,0.19999999999999996,-0.30736339000972923
2018-12-24,pca,5,-0.003561690036625298,0.7394732911909448,0.0,-0.30983034692253353
2018-12-25,pca,5,-0.006523508434533443,0.7346493309387485,0.19999999999999996,-0.3143326744756434
2018-12-26,pca,5,-0.006644266529340493,0.7297681249783898,0.19999999999999996,-0.31888843093688723
2018-12-27,pca,5,-0.015463759313922475,0.7184831663387515,0.19999999999999996,-0.3294209763068072
2018-12-28,pca,5,0.030722942677474042,0.740557083472907,0.19999999999999996,-0.30881881540116485
