trade_date,model,top_n,gross_return,transaction_cost,net_return,cumulative_nav,drawdown
2018-10-24,cp,5,0.012692098134097884,0.001,0.011692098134097884,1.0116920981340978,0.0
2018-10-25,cp,5,0.006766081274620639,0.0,0.006766081274620639,1.0185372890949647,0.0
2018-10-26,cp,5,0.04880396296564689,0.0004,0.04840396296564689,1.0678385303154478,0.0
2018-10-29,cp,5,0.055501160334222366,0.0,0.055501160334222366,1.1271048077975458,0.0
2018-10-30,cp,5,0.046507696634085736,0.0,0.046507696634085736,1.1795238562734138,0.0
2018-10-31,cp,5,0.007085158736058639,0.0,0.007085158736058639,1.1878809700280788,0.0
2018-11-01,cp,5,-0.0020513328925306994,0.0,-0.0020513328925306994,1.185444230721849,-0.0020513328925306773
2018-11-02,cp,5,-0.03360616210842442,0.0,-0.03360616210842442,1.145605999733714,-0.035588557575230384
2018-11-05,cp,5,-0.010375631977504218,0.0,-0.010375631977504218,1.1337196134892562,-0.0455949357767238
2018-11-06,cp,5,-0.014686981601492777,0.00019999999999999996,-0.014886981601492778,1.1168419504619902,-0.05980314640818718
2018-11-07,cp,5,-0.00806793870709228,0.0,-0.00806793870709228,1.1078313380601534,-0.06738859699556699
2018-11-08,cp,5,0.0003850902833296255,0.0008,-0.00041490971667037456,1.1073716880735605,-0.067775546528551
2018-11-09,cp,5,0.028954537293929005,0.0004,0.028554537293929004,1.1389921742388982,-0.04115630860558783
2018-11-12,cp,5,0.01894620717663671,0.0,0.01894620717663671,1.1605717559445963,-0.022989857378418188
2018-11-13,cp,5,-0.0017712128577273445,0.0,-0.0017712128577273445,1.158516136328152,-0.02472035030515951
2018-11-14,cp,5,-0.0033955983212776487,0.0004,-0.003795598321277649,1.1541188744259319,-0.028422120106317506
2018-11-15,cp,5,-0.01813821447909303,0.00019999999999999996,-0.018338214479093028,1.1329543949723397,-0.04623912365095029
2018-11-16,cp,5,-0.03594303619862889,0.0,-0.03594303619862889,1.0922325741424532,-0.0805201853544002
2018-11-19,cp,5,-0.06256226494922794,0.0008,-0.06336226494922793,1.023026244393462,-0.1387805089854416
2018-11-20,cp,5,-0.033417565673460284,0.0004,-0.03381756567346028,0.9884299871880126,-0.16790485568209046
2018-11-21,cp,5,-0.02983126481222458,0.0004,-0.03023126481222458,0.958548498496988,-0.19306014433893148
2018-11-22,cp,5,-0.038704700390428524,0.00019999999999999996,-0.03890470039042852,0.9212564563532676,-0.2244538976565209
2018-11-23,cp,5,-0.004270793828417085,0.0,-0.004270793828417085,0.9173219599650846,-0.22776609516406243
2018-11-26,cp,5,0.026361551197406463,0.0004,0.025961551197406462,0.9411370609932234,-0.20771770510729115
2018-11-27,cp,5,0.03507468918768497,0.0,0.03507468918768497,0.974147150890572,-0.17992864986502355
2018-11-28,cp,5,0.015509362164171092,0.00019999999999999996,0.015309362164171092,0.9890607224247512,-0.16737388056534652
2018-11-29,cp,5,0.011700995682031801,0.00019999999999999996,0.0115009956820318,1.0004359055226255,-0.15779785116098166
2018-11-30,cp,5,0.0019702533931357903,0.0006,0.0013702533931357905,1.001806756216783,-0.15664382080882855
2018-12-03,cp,5,-0.026809900790912257,0.00019999999999999996,-0.027009900790912256,0.974748055119702,-0.17942278754018504
2018-12-04,cp,5,-0.02889657243000816,0.00019999999999999996,-0.02909657243000816,0.9463862277329019,-0.20329877183693623
2018-12-05,cp,5,-0.023883185547665265,0.0006,-0.024483185547665265,0.9232156781195623,-0.22280455583210534
2018-12-06,cp,5,0.008018386436747548,0.0004,0.007618386436747548,0.9302490919199411,-0.21688358060155466
2018-12-07,cp,5,-0.02041327996346052,0.0004,-0.02081327996346052,0.9108875571340564,-0.2331828018824772
2018-12-10,cp,5,-0.003786327757759822,0.0,-0.003786327757759822,0.9074386382922818,-0.23608622312483718
2018-12-11,cp,5,-0.012291340394541227,0.0,-0.012291340394541227,0.8962850011018724,-0.24547574738848943
2018-12-12,cp,5,-0.013023113636095273,0.0,-0.013023113636095273,0.8846125796821949,-0.25530200247143897
2018-12-13,cp,5,-0.026722144312452945,0.0,-0.026722144312452945,0.860973834667316,-0.2752019298305919
2018-12-14,cp,5,-0.018491752622147327,0.0,-0.018491752622147327,0.8450529195025065,-0.2886047164451744
2018-12-17,cp,5,-0.030599028913459492,0.00019999999999999996,-0.03079902891345949,0.8190261102013454,-0.3105150003522782
2018-12-18,cp,5,-0.027693410406703766,0.00019999999999999996,-0.027893410406703765,0.7961806787756931,-0.32974708841671807
2018-12-19,cp,5,-0.03080099587605234,0.0,-0.03080099587605234,0.7716575209721305,-0.3503915455823068
2018-12-20,cp,5,-0.016685012855304014,0.0,-0.016685012855304014,0.7587824053148184,-0.3612302709951801
2018-12-21,cp,5,-0.002568891390407324,0.0,-0.002568891390407324,0.7568331757266127,-0.3628712010524734
2018-12-24,cp,5,-0.02239295508516124,0.0,-0.02239295508516124,0.7398854444156067,-0.3771383976307682
2018-12-25,cp,5,-0.007480443804599624,0.0,-0.007480443804599624,0.7343507729268145,-0.381797678845334
2018-12-26,cp,5,0.0072159873637859025,0.0,0.0072159873637859025,0.7396498388248407,-0.37733673870761897
2018-12-27,cp,5,0.003911946488410955,0.0,0.003911946488410955,0.7425433094144853,-0.37490091334914366
2018-12-28,cp,5,0.012391437821042928,0.0004,0.011991437821042929,0.7514474713387604,-0.3674050765195793
