left,right,score
600000.SH,600016.SH,0.9999101230123882
600011.SH,600050.SH,0.9994725972867023
600016.SH,600104.SH,0.9990606706572832
600019.SH,600104.SH,0.998682715167408
600000.SH,600104.SH,0.9983899111460772
