from,to,shift_score
2018-11-07,2018-11-08,0.7428856582813076
2018-11-15,2018-11-16,0.6889772375189637
2018-11-29,2018-11-30,0.681683772230766
2018-10-26,2018-10-29,0.6358006288536979
2018-10-24,2018-10-25,0.5314848938805536
