from,to,shift_score
2024-11-01,2024-11-04,0.08030540723241006
2024-11-14,2024-11-15,0.06864059625807206
2024-10-31,2024-11-01,0.06336545315683037
2024-11-21,2024-11-22,0.0544788865030804
2024-10-30,2024-10-31,0.045735849410753725
