model,top_n,observation_count,mean_daily_return,cumulative_return,annualized_volatility,sharpe_ratio,max_drawdown,average_turnover
cp,5,48,-0.00037867047742015284,-0.02253399982425386,0.21960513778054983,-0.43452972582652477,-0.15676363491182888,0.07916666666666665
pca,5,48,-0.0021287001447507603,-0.10437800605010705,0.289012534789879,-1.8560870962472078,-0.2792037050282691,0.15
tucker,5,48,-0.009068805171617948,-0.35837006375578373,0.2572941297914337,-8.882203822917575,-0.37425813464052027,0.020833333333333332
