from,to,shift_score
2023-10-27,2023-10-30,0.5097855432078293
2023-11-17,2023-11-20,0.4054137419751421
2023-11-02,2023-11-03,0.36446873326396306
2023-11-23,2023-11-24,0.3640468004086992
2023-10-31,2023-11-01,0.3407391753390754
