from,to,shift_score
2023-11-10,2023-11-13,0.023074652765927333
2023-11-23,2023-11-24,0.021761004523820574
2023-10-27,2023-10-30,0.021393749780888333
2023-12-22,2023-12-25,0.02005600522548818
2023-11-17,2023-11-20,0.01741497677075367
