left,right,score
600021.SH,600027.SH,0.999487178557202
600039.SH,600066.SH,0.9986609378569035
600029.SH,600115.SH,0.9977225935673442
600009.SH,600029.SH,0.9970077258704354
600009.SH,600115.SH,0.9938248027856725
