left,right,score
600015.SH,600021.SH,0.9945927639883081
600027.SH,600066.SH,0.9869155808455928
600009.SH,600115.SH,0.9804012081680807
600010.SH,600039.SH,0.9748462709740159
600010.SH,600048.SH,0.9727206378104264
