left,right,score
601088.SH,688777.SH,0.9999999973011392
600031.SH,603605.SH,0.9999999945461517
300054.SZ,601888.SH,0.9999999936446113
300346.SZ,600930.SH,0.9999999920873243
300001.SZ,600066.SH,0.9999999914490726
