left,right,score
600153.SH,601166.SH,0.9999997071732677
600036.SH,601966.SH,0.9999996574118565
600104.SH,600390.SH,0.9999994357076901
300450.SZ,688375.SH,0.9999989291246935
688387.SH,688469.SH,0.9999988560544807
