model,rank,mse,rmse,explained_variance,compression_ratio,bic,ic_mean,rank_ic_mean,ir,rolling_stability
cp,3,0.9570490746793655,0.9782888503296793,-0.007461390856440042,45.843971631205676,20027.94072781459,-0.004244007018483812,-0.006419021438589779,-0.05930540514605331,0.6450996405199273
tucker,"(3, 2, 2)",0.5343519032632219,0.7309937778553398,0.43750124637160526,50.36883116883117,-38661.94263831456,0.003823448974513787,-0.018484418626345794,0.03992630970295817,0.9812959809787571
pca,3,0.16658797036236417,0.4081518961886177,0.8246370507411585,0.3281873538202213,3218494.665800347,0.015670780340182693,-0.03128492114844395,0.10405988528544707,0.9829658710190818
