trade_date,model,portfolio_return,benchmark_return,excess_return,cumulative_nav,drawdown
2025-10-27,pca,0.057658541194982406,0.012978062599013684,0.04468047859596872,1.0446804785959687,0.0
2025-10-28,pca,0.038283484792597654,-0.005400390538713773,0.04368387533131143,1.0903161703840096,0.0
2025-10-29,pca,0.01046016431335713,0.013449911074233878,-0.0029897467608767485,1.0870564011452726,-0.0029897467608767103
2025-10-30,pca,0.013794794024856371,-0.008807869579013916,0.02260266360387029,1.111626771298793,0.0
2025-10-31,pca,0.05412520188624671,-0.012386469157638635,0.06651167104388535,1.1855629254349946,0.0
2025-11-03,pca,0.02932424090857736,0.0019144942797990616,0.0274097466287783,1.2180589048336412,0.0
2025-11-04,pca,0.06749933974222493,-0.010553391689203995,0.07805273143142892,1.313131729400282,0.0
2025-11-05,pca,0.012655247937752422,0.0022943362412990442,0.010360911696453378,1.3267369712944095,0.0
2025-11-06,pca,0.04011640458259757,0.015401752321077655,0.024714652261519914,1.3595268141824528,0.0
2025-11-07,pca,0.018337991015305234,-0.002023601584799639,0.020361592600104873,1.3872089453017544,0.0
2025-11-10,pca,0.020173421217827142,0.0023603195947436983,0.017813101623083444,1.4119194392168648,0.0
2025-11-11,pca,-0.0036908470727361918,-0.008368542372400256,0.004677695299664064,1.4185239681411939,0.0
2025-11-12,pca,0.015003325114636451,-0.002455160220677932,0.017458485335314383,1.4432892480367787,0.0
2025-11-13,pca,-0.0408360671221954,0.014338479974024487,-0.05517454709621989,1.3636564174475057,-0.05517454709621994
2025-11-14,pca,-0.07159202502070443,-0.016082936594958963,-0.055509088425745465,1.2879610927890768,-0.10762094670835087
2025-11-17,pca,-0.07971911800795553,-0.004204188011144083,-0.07551492999681145,1.190700801028493,-0.17500888844829054
2025-11-18,pca,-0.04395847174769661,-0.00786446478499514,-0.03609400696270147,1.1477236380256763,-0.20478612337280477
2025-11-19,pca,-0.04174267557384442,0.0028818129223111555,-0.04462448849615558,1.0965070577438338,-0.2402721358623382
2025-11-20,pca,-0.05059271471216351,-0.00668132458212245,-0.04391139013004106,1.048357908550901,-0.2736328424971499
2025-11-21,pca,0.019698993130779652,-0.027314151089844918,0.04701314422062457,1.0976445101004368,-0.2394840385643432
2025-11-24,pca,0.025721408365394723,0.0015621508865020228,0.0241592574788927,1.1241627864402464,-0.2211105376352116
2025-11-25,pca,-0.010259838918256076,0.010985488282458267,-0.021245327200714342,1.1002795802154566,-0.23765829911633995
2025-11-26,pca,-0.01427660220388487,0.005490542211904259,-0.01976714441578913,1.0785301948555939,-0.25272761761188556
2025-11-27,pca,-0.005353717767561811,-0.0012153021104579498,-0.004138415657103861,1.0740667886105442,-0.2558201413392819
2025-11-28,pca,-0.011940621074403501,0.00461785879802723,-0.016558479872430733,1.05628187530969,-0.26814262855038373
2025-12-01,pca,-0.020744706777461912,0.011825162563821712,-0.03256986934128363,1.0218789126432875,-0.29197912751495303
2025-12-02,pca,-0.024250826430119575,-0.006192237270402301,-0.018058589159717274,1.0034252211888837,-0.30476498556766507
2025-12-03,pca,-0.009390919451395191,-0.005587449896640395,-0.003803469554754796,0.9996087239096187,-0.3074092907784579
2025-12-04,pca,-0.008474353585423134,0.0038837485433644847,-0.012358102128787619,0.9872554572107166,-0.3159683974964672
2025-12-05,pca,-0.0006400710244546748,0.009520757998809914,-0.01016082902326459,0.9772241233077137,-0.3229187256560152
2025-12-08,pca,-0.030179556463136824,0.008636590342326,-0.038816146805462824,0.9392920482755618,-0.34920041180018113
2025-12-09,pca,-0.03567389324672314,-0.005635302092829697,-0.030038591153893443,0.9110770384633091,-0.3687495145532377
2025-12-10,pca,-0.03728116265989449,0.0004629269642300038,-0.0377440896241245,0.8766892650690681,-0.39257548945121234
2025-12-11,pca,-0.012459745526810822,-0.008364979150813578,-0.0040947663759972434,0.8730994273442655,-0.39506275091296417
2025-12-12,pca,-0.013921912314697655,0.008034544165386182,-0.021956456480083836,0.8539292577649951,-0.40834502929572525
2025-12-15,pca,0.0324747689186716,-0.0072815841197456654,0.039756353038417264,0.8878783708065339,-0.3848229854034716
2025-12-16,pca,0.0421469887792835,-0.01369551120922663,0.05584249998851013,0.9374597187180961,-0.3504699629729333
2025-12-17,pca,0.019679226356041052,0.019547805788809658,0.00013142056723139395,0.9375829202060866,-0.3503846013670334
2025-12-18,pca,0.05680094644678765,-0.006252739649107442,0.0630536860958951,0.9967009793456337,-0.30942395593857064
2025-12-19,pca,0.030160568421482403,0.0054518014093389855,0.024708767012143418,1.0213282316250603,-0.292360673361689
2025-12-22,pca,0.017940481862063273,0.011622194384871998,0.006318287477191275,1.0277812770010386,-0.28788960466582225
2025-12-23,pca,0.0192220602293955,0.0021773100991349104,0.017044750130260588,1.0452995520560815,-0.27575186091219006
2025-12-24,pca,0.03457389960617259,0.005380487551922997,0.029193412054249593,1.0758154125993773,-0.2546085865582761
2025-12-25,pca,0.051698033138215284,0.002529115058728104,0.04916891807948718,1.1287120924901257,-0.21795849721360683
2025-12-26,pca,0.07519246280442866,0.005513825367144731,0.06967863743728393,1.2073592131538233,-0.16346691088004506
2025-12-29,pca,0.08772128073387006,-0.004774322402616771,0.09249560313648683,1.3190346317768802,-0.08609127825826646
2025-12-30,pca,0.11948469762616454,0.0031786496855032986,0.11630604794066124,1.4724463368957144,0.0
2025-12-31,pca,0.14176010056350513,-0.0028045360321912183,0.14456463659569635,1.6853100064957074,0.0
