model,top_n,observation_count,mean_daily_return,cumulative_return,annualized_volatility,sharpe_ratio,max_drawdown,average_turnover
cp,20,48,-0.0009040246022022666,-0.05298055579316485,0.33966329921441407,-0.6707059617034528,-0.29987743972064396,0.33229166666666665
pca,20,48,0.013778531912120329,0.8375989451386456,0.727940383487029,4.769882425290935,-0.39069610622990825,0.1958333333333333
tucker,20,48,0.006886416119402893,0.3573403483864359,0.5009916846885164,3.4638835635934204,-0.31291018961845096,0.03541666666666668
