stock_code,trade_date,industry,value_factor,momentum_factor,quality_factor,volatility_factor,turn_factor,ps_ttm,future_return
601088.SH,2026-03-04,B06煤炭开采和洗选业,0.4541730326586744,0.0,0.05931533377894966,0.0,0.4297,3.094526,0.037302103665148634
601127.SH,2026-03-04,C36汽车制造业,0.15722862535798993,0.0,0.04083252287580845,0.0,1.1156,1.186105,9.851246182623896e-05
601166.SH,2026-03-04,J66货币金融服务,2.026822975254518,0.0,0.20179777602706997,0.0,0.5553,1.804514,0.0314222712238148
601211.SH,2026-03-04,J67资本市场服务,0.9764986080012342,0.0,0.07949355609335595,0.0,0.7785,4.836167,-0.002739726027397249
601225.SH,2026-03-04,B06煤炭开采和洗选业,0.38559256515839563,0.0,0.07188434384150652,0.0,0.7147,1.468281,0.0063341250989708
601288.SH,2026-03-04,J66货币金融服务,1.1713579552775533,0.0,0.12343198181896281,0.0,0.1844,3.241577,-0.007485029940119681
601318.SH,2026-03-04,J68保险业,0.8816079824313162,0.0,0.1253772601758692,0.0,0.9457,1.029811,0.012299724874575091
601328.SH,2026-03-04,J66货币金融服务,1.9295967335786495,0.0,0.16123966211906324,0.0,0.9747,2.234696,0.019519519519519468
601398.SH,2026-03-04,J66货币金融服务,1.5153512660002153,0.0,0.14534055617761316,0.0,0.1405,3.020504,0.005649717514124353
601601.SH,2026-03-04,J68保险业,0.7603608672676052,0.0,0.1400667922505526,0.0,0.7515,0.852476,0.01621621621621605
601628.SH,2026-03-04,J68保险业,0.51963573534952,0.0,0.14133326737780855,0.0,0.135,1.883925,0.0
601658.SH,2026-03-04,J66货币金融服务,1.7120766462472992,0.0,0.14731908001591634,0.0,0.3582,1.674847,0.020283975659229236
601668.SH,2026-03-04,E48土木工程建筑业,2.348040677456696,0.0,0.21750360240341482,0.0,1.1568,0.096923,0.03219315895372232
601728.SH,2026-03-04,I63电信、广播电视和卫星传输服务,0.8528813744353926,0.0,0.06420352826637375,0.0,0.2265,1.021443,0.022146507666098714
601816.SH,2026-03-04,G53铁路运输业,0.8291007738826623,0.0,0.052944250974385994,0.0,0.5284,5.787459,0.007936507936507908
601857.SH,2026-03-04,B07石油和天然气开采业,0.643148856802907,0.0,0.06527366571815327,0.0,0.6637,0.850381,-0.08383685800604224
601888.SH,2026-03-04,L72商务服务业,0.35057889339772297,0.0,0.021408405016879885,0.0,1.6725,2.978608,-0.03165711307972907
601899.SH,2026-03-04,B09有色金属矿采选业,0.16615380525444795,0.0,0.04513492046369451,0.0,1.5173,3.08251,-0.018967334035827177
601919.SH,2026-03-04,G55水上运输业,0.9568755334581098,0.0,0.15675760070578543,0.0,3.0203,1.070508,-0.006309148264984188
601985.SH,2026-03-04,D44电力、热力生产和供应业,0.6473690275351942,0.0,0.04394907392269393,0.0,0.8194,2.179299,0.04377880184331806
601988.SH,2026-03-04,J66货币金融服务,1.5510392738654535,0.0,0.1390723678363997,0.0,0.2011,2.681153,0.0018691588785046953
603019.SH,2026-03-04,C39计算机、通信和其他电子设备制造业,0.17486662922189244,0.0,0.01753854054823759,0.0,2.12,8.046594,0.06947649702417102
603259.SH,2026-03-04,M73研究和试验发展,0.25840160519077143,0.0,0.05460589831071193,0.0,1.1985,6.184441,0.009454466420343532
603501.SH,2026-03-04,C39计算机、通信和其他电子设备制造业,0.19193596402045193,0.0,0.02904849954913824,0.0,1.3601,5.004228,0.006871035940803294
603993.SH,2026-03-04,B09有色金属矿采选业,0.15794679277980986,0.0,0.039724649387265165,0.0,1.2499,2.413903,-0.06568073075250103
688008.SH,2026-03-04,C39计算机、通信和其他电子设备制造业,0.06673407698229572,0.0,0.012169090189654298,0.0,3.5523,33.669028,-0.0033929878251612866
688012.SH,2026-03-04,C35专用设备制造业,0.10306131261773467,0.0,0.01013457150231057,0.0,1.0774,16.822743,-0.03738654805553887
688041.SH,2026-03-04,C39计算机、通信和其他电子设备制造业,0.039917941486045966,0.0,0.004634569114770743,0.0,0.7946,38.157181,0.03474576271186436
688111.SH,2026-03-04,I65软件和信息技术服务业,0.09304321466539707,0.0,0.014137542539688784,0.0,1.2848,21.987872,0.005936089290157431
688256.SH,2026-03-04,I65软件和信息技术服务业,0.024012312361187824,0.0,0.004371514716997186,0.0,1.41,72.501438,-0.01618505389050018
688981.SH,2026-03-04,C39计算机、通信和其他电子设备制造业,0.17709599754190755,0.0,0.005904805407993976,0.0,1.6141,12.680037,0.0038429093635767853
600028.SH,2026-03-05,B07石油和天然气开采业,0.9774855747566304,0.0,0.042406457926814425,0.0,0.8071,0.3013,-0.08108108108108114
600030.SH,2026-03-05,J67资本市场服务,0.7214970775760873,0.0,0.07736199915164832,0.0,0.6726,5.191053,-0.010682945440671499
600031.SH,2026-03-05,C35专用设备制造业,0.3615963030393977,0.0,0.04060117510357055,0.0,0.7662,2.35729,-0.025815217391304213
600036.SH,2026-03-05,J66货币金融服务,1.1037832169761859,0.0,0.1521040476864442,0.0,0.3797,2.925225,0.008939974457215838
600050.SH,2026-03-05,I63电信、广播电视和卫星传输服务,1.1109555773302848,0.0,0.06115035809038194,0.0,0.9385,0.394339,0.016161616161616266
600104.SH,2026-03-05,C36汽车制造业,1.818122315996931,0.0,0.017594177762845404,0.0,0.5791,0.244023,0.018387553041018467
600111.SH,2026-03-05,C32有色金属冶炼和压延加工业,0.11930536123694845,0.0,0.010690620955738092,0.0,2.748,4.801227,-0.06663055254604555
600150.SH,2026-03-05,C37铁路、船舶、航空航天和其他运输设备制造业,0.4838561398924871,0.0,0.023138475515524656,0.0,1.4095,3.0724,-0.07120743034055721
600276.SH,2026-03-05,C27医药制造业,0.16688876780181625,0.0,0.020945485060360487,0.0,0.7601,11.507793,0.02941176470588225
600309.SH,2026-03-05,C26化学原料和化学制品制造业,0.37656784020268386,0.0,0.039740393495069845,0.0,0.9602,1.562689,-0.029147982062780353
600406.SH,2026-03-05,I65软件和信息技术服务业,0.20766486877345444,0.0,0.03369975867265817,0.0,2.2349,3.736887,0.024059640799728887
600519.SH,2026-03-05,C15酒、饮料和精制茶制造业,0.1467314397934491,0.0,0.051386170203636714,0.0,0.2436,9.630189,-0.005032021957913968
600690.SH,2026-03-05,C38电气机械和器材制造业,0.5179211061137479,0.0,0.09080833493383024,0.0,0.4618,0.751482,0.02518277822908188
600760.SH,2026-03-05,C37铁路、船舶、航空航天和其他运输设备制造业,0.1375618564082572,0.0,0.01852018156222954,0.0,0.7744,4.158296,-0.0536193029490617
600809.SH,2026-03-05,C15酒、饮料和精制茶制造业,0.2038587193839879,0.0,0.0646453404705237,0.0,0.2551,5.06227,0.011671904059513905
600887.SH,2026-03-05,C14食品制造业,0.3468000413385649,0.0,0.04933413228316095,0.0,0.5635,1.384201,0.040514218932606205
600900.SH,2026-03-05,D44电力、热力生产和供应业,0.33369461336807316,0.0,0.05156509871983454,0.0,0.5432,7.715229,0.015509601181683985
600930.SH,2026-03-05,D44电力、热力生产和供应业,0.43648127997262387,0.0,0.034987455073046285,0.0,4.1238,6.564461,0.05940594059405946
601012.SH,2026-03-05,C38电气机械和器材制造业,0.4228953870994071,0.0,100000000.0,0.0,1.5763,1.796782,0.06644144144144137
601088.SH,2026-03-05,B06煤炭开采和洗选业,0.45644988796437497,0.0,0.05961268565104177,0.0,0.3106,3.07909,0.0736704446381864
601127.SH,2026-03-05,C36汽车制造业,0.15802254381214534,0.0,0.041038706066013224,0.0,0.9205,1.180146,-0.011089108910891099
601166.SH,2026-03-05,J66货币金融服务,1.9906122725227826,0.0,0.1981922881398762,0.0,0.4173,1.837342,0.01840822956145094
601211.SH,2026-03-05,J67资本市场服务,0.9711773972057283,0.0,0.07906035190553237,0.0,0.4198,4.862667,-0.013623978201634857
601225.SH,2026-03-05,B06煤炭开采和洗选业,0.3866641095280223,0.0,0.07208410427282853,0.0,0.4689,1.464212,0.059944422389837104
601288.SH,2026-03-05,J66货币金融服务,1.1609305090215911,0.0,0.1223331824965193,0.0,0.1377,3.270693,-0.014836795252225587
601318.SH,2026-03-05,J68保险业,0.8774900975242496,0.0,0.12479156688540963,0.0,0.5125,1.034644,-0.0077319587628865705
