model,top_n,observation_count,mean_daily_return,cumulative_return,annualized_volatility,sharpe_ratio,max_drawdown,average_turnover
cp,20,11,-0.00825656930768643,-0.09182310044085118,0.4792730984501092,-4.341273216179836,-0.14284909753752983,0.17727272727272728
pca,20,11,-0.01319712283744005,-0.13980829072039147,0.4487224121915941,-7.4114304627487755,-0.15574132724454093,0.22727272727272732
tucker,20,11,-0.0072689221446837786,-0.08043632918500676,0.40537125178781847,-4.51874268927957,-0.10910706182851226,0.16363636363636366
