from,to,shift_score
2026-03-16,2026-03-17,0.1926766148484766
2026-03-27,2026-03-30,0.1796936453462976
2026-03-18,2026-03-19,0.17707453333607534
2026-03-26,2026-03-27,0.1338609700215932
2026-03-25,2026-03-26,0.12774237318295262
