left,right,score
002532.SZ,300003.SZ,0.9999995778531057
601328.SH,601577.SH,0.9999995372145689
002056.SZ,603766.SH,0.9999979273837527
002318.SZ,300496.SZ,0.9999971894566928
300223.SZ,300454.SZ,0.9999965425116887
