from,to,shift_score
2016-12-27,2016-12-28,0.03391318656223434
2016-12-26,2016-12-27,0.029861792222026607
2016-12-28,2016-12-29,0.02661322256793182
2016-12-02,2016-12-05,0.021432668731784572
2016-12-23,2016-12-26,0.019868257805453288
