left,right,score
quality_factor,value_factor,-0.020371037712744285
quality_factor,volatility_factor,-0.11341281144416865
momentum_factor,quality_factor,-0.12583970312326145
value_factor,volatility_factor,-0.14899595262720544
momentum_factor,value_factor,-0.165321608578875
