left,right,score
600066.SH,600085.SH,0.9980917298769948
600039.SH,600048.SH,0.994101605734765
600009.SH,600115.SH,0.9931420807459387
600029.SH,600039.SH,0.9922268076904956
600027.SH,600048.SH,0.991790028679692
