from,to,shift_score
2016-12-27,2016-12-28,0.43924600105595274
2016-12-26,2016-12-27,0.3999865896436927
2016-12-28,2016-12-29,0.3534752322805548
2016-12-02,2016-12-05,0.24979659325563147
2016-12-21,2016-12-22,0.24809914298379782
