from,to,shift_score
2016-12-27,2016-12-28,0.2408538049325975
2016-12-09,2016-12-12,0.20717291261394738
2016-12-16,2016-12-19,0.20013168349597218
2016-10-28,2016-10-31,0.19445795051047862
2016-12-01,2016-12-02,0.19125065776617173
