left,right,score
quality_factor,value_factor,-0.018884086180002053
quality_factor,volatility_factor,-0.05327614357742442
momentum_factor,quality_factor,-0.06107354341209918
value_factor,volatility_factor,-0.2589935915812498
momentum_factor,value_factor,-0.2969000512103917
