left,right,score
momentum_factor,quality_factor,0.6565015083424702
value_factor,volatility_factor,0.43299588618363705
quality_factor,volatility_factor,-0.3751698278988415
momentum_factor,value_factor,-0.702856441584445
momentum_factor,volatility_factor,-0.9455254455789964
