model,top_n,observation_count,mean_daily_return,cumulative_return,annualized_volatility,sharpe_ratio,max_drawdown,average_turnover
cp,5,49,0.003719295036959342,0.18945001093789227,0.2944931359920367,3.182628845173147,-0.2129637209077253,0.02857142857142857
pca,5,49,0.00854368324763683,0.50299435776859,0.31243626656289875,6.891031576102398,-0.19711959697897707,0.03673469387755102
tucker,5,49,0.010453822716298442,0.6497038994788991,0.3061973001658068,8.603483189044095,-0.16745585431908783,0.02040816326530612
