from,to,shift_score
2016-12-27,2016-12-28,0.012860258190890886
2016-12-07,2016-12-08,0.012102018841606008
2016-12-01,2016-12-02,0.011783272299730587
2016-12-20,2016-12-21,0.011381322725245653
2016-12-14,2016-12-15,0.01133279847580215
