trade_date,stock_code,market_id,universe_id,model_count,models,total_score,stock_score,selection_signal,time_regime_score,cluster_label,top_factor_1,top_factor_1_score,top_factor_2,top_factor_2_score,top_factor_3,top_factor_3_score
2016-10-25,600096.SH,cn_a,SIZE_SMALL,3,"cp,pca,tucker",0.2904481776124012,0.2904481776124012,0.2904481776124012,0.0,2,quality_factor,0.628383994102478,volatility_factor,0.2073095142841339,momentum_factor,0.0898253321647644
2016-10-25,600023.SH,cn_a,SIZE_SMALL,3,"cp,pca,tucker",0.08735741101089893,0.08735741101089893,0.08735741101089893,0.0,0,value_factor,0.5093579888343811,volatility_factor,0.19892549514770508,quality_factor,0.16821208596229553
2016-10-25,600098.SH,cn_a,SIZE_SMALL,3,"cp,pca,tucker",0.03552269303070279,0.03552269303070279,0.03552269303070279,0.0,1,value_factor,0.4221184253692627,volatility_factor,0.21540719270706177,quality_factor,0.20221500098705292
2016-10-25,600004.SH,cn_a,SIZE_SMALL,3,"cp,pca,tucker",0.027875592384948373,0.027875592384948373,0.027875592384948373,0.0,0,value_factor,0.43998920917510986,volatility_factor,0.21203096210956573,quality_factor,0.19524961709976196
2016-10-25,600060.SH,cn_a,SIZE_SMALL,3,"cp,pca,tucker",-0.02028232248131218,-0.02028232248131218,-0.02028232248131218,0.0,1,quality_factor,0.2649008333683014,value_factor,0.26128876209259033,volatility_factor,0.24579192698001862
2016-10-26,600096.SH,cn_a,SIZE_SMALL,3,"cp,pca,tucker",0.37739036213843685,0.2913903845531842,0.37739036213843685,0.24014878273010254,2,quality_factor,0.650716245174408,volatility_factor,0.19836504757404327,momentum_factor,0.08064421266317368
2016-10-26,600023.SH,cn_a,SIZE_SMALL,3,"cp,pca,tucker",0.12264335424725414,0.0914134541589088,0.12264335424725414,0.24014878273010254,0,value_factor,0.5188410878181458,volatility_factor,0.1971338987350464,quality_factor,0.1645159125328064
2016-10-26,600098.SH,cn_a,SIZE_SMALL,3,"cp,pca,tucker",0.05771013785196918,0.042556015778065066,0.05771013785196918,0.24014878273010254,1,value_factor,0.43287092447280884,volatility_factor,0.21337580680847168,quality_factor,0.19802409410476685
2016-10-26,600004.SH,cn_a,SIZE_SMALL,3,"cp,pca,tucker",0.043813075957047254,0.030892061940935,0.043813075957047254,0.24014878273010254,0,value_factor,0.44554680585861206,volatility_factor,0.21098099648952484,quality_factor,0.19308343529701233
2016-10-26,600060.SH,cn_a,SIZE_SMALL,3,"cp,pca,tucker",-0.019617203085969512,-0.016219097735834215,-0.019617203085969512,0.24014878273010254,1,value_factor,0.2694341838359833,quality_factor,0.261726051568985,volatility_factor,0.24425305426120758
