stock_code,trade_date,industry,value_factor,momentum_factor,quality_factor,volatility_factor,turn_factor,ps_ttm,future_return
600309.SH,2026-03-04,C26化学原料和化学制品制造业,0.3797178999777485,0.0,0.04007283638741777,0.0,1.4118,1.549725,0.011191498982591197
600406.SH,2026-03-04,I65软件和信息技术服务业,0.21427238348242764,0.0,0.03477202348697189,0.0,1.6414,3.621653,0.07342657342657333
600519.SH,2026-03-04,C15酒、饮料和精制茶制造业,0.14650733115359726,0.0,0.05130768670726097,0.0,0.3834,9.644919,-0.0008421473329622842
600690.SH,2026-03-04,C38电气机械和器材制造业,0.5196095446038029,0.0,0.09110436898289807,0.0,1.0706,0.74904,0.02648736756316228
600760.SH,2026-03-04,C37铁路、船舶、航空航天和其他运输设备制造业,0.13533647557562326,0.0,0.018220575997229888,0.0,1.0947,4.226671,-0.05275189027606819
600809.SH,2026-03-04,C15酒、饮料和精制茶制造业,0.20376724889761919,0.0,0.0646163343760902,0.0,0.5282,5.064543,0.005769230769230749
600887.SH,2026-03-04,C14食品制造业,0.34747679723686453,0.0,0.04943041334700249,0.0,0.8344,1.381505,0.032006245120999255
600900.SH,2026-03-04,D44电力、热力生产和供应业,0.3335713921168407,0.0,0.051546064939897544,0.0,0.7182,7.718078,0.007751937984496138
600930.SH,2026-03-04,D44电力、热力生产和供应业,0.44306130550672035,0.0,0.035514903776097284,0.0,2.0975,6.466969,0.06700167504187604
601012.SH,2026-03-04,C38电气机械和器材制造业,0.42529013292868395,0.0,100000000.0,0.0,2.0578,1.786665,0.06398640996602478
601088.SH,2026-03-04,B06煤炭开采和洗选业,0.4541730326586744,0.0,0.05931533377894966,0.0,0.4297,3.094526,0.037302103665148634
601127.SH,2026-03-04,C36汽车制造业,0.15722862535798993,0.0,0.04083252287580845,0.0,1.1156,1.186105,9.851246182623896e-05
601166.SH,2026-03-04,J66货币金融服务,2.026822975254518,0.0,0.20179777602706997,0.0,0.5553,1.804514,0.0314222712238148
601211.SH,2026-03-04,J67资本市场服务,0.9764986080012342,0.0,0.07949355609335595,0.0,0.7785,4.836167,-0.002739726027397249
601225.SH,2026-03-04,B06煤炭开采和洗选业,0.38559256515839563,0.0,0.07188434384150652,0.0,0.7147,1.468281,0.0063341250989708
601288.SH,2026-03-04,J66货币金融服务,1.1713579552775533,0.0,0.12343198181896281,0.0,0.1844,3.241577,-0.007485029940119681
601318.SH,2026-03-04,J68保险业,0.8816079824313162,0.0,0.1253772601758692,0.0,0.9457,1.029811,0.012299724874575091
601328.SH,2026-03-04,J66货币金融服务,1.9295967335786495,0.0,0.16123966211906324,0.0,0.9747,2.234696,0.019519519519519468
601398.SH,2026-03-04,J66货币金融服务,1.5153512660002153,0.0,0.14534055617761316,0.0,0.1405,3.020504,0.005649717514124353
