stock_code,trade_date,industry,value_factor,momentum_factor,quality_factor,volatility_factor,turn_factor,ps_ttm,future_return
600026.SH,2026-03-05,G55水上运输业,0.27407945618250623,0.0,0.024193161686722073,0.0,6.3611,5.988727,-0.12400950871632321
600027.SH,2026-03-05,D44电力、热力生产和供应业,0.8077792371655996,0.0,0.10925256713488311,0.0,1.4908,0.586973,0.017208413001912115
600029.SH,2026-03-05,G56航空运输业,0.311550258508827,0.0,100000000.0,0.0,0.6023,0.670736,-0.05128205128205121
600039.SH,2026-03-05,E48土木工程建筑业,0.5479103793950632,0.0,0.08522351998704603,0.0,0.2984,0.835608,-0.05954631379962205
600048.SH,2026-03-05,K70房地产业,2.4523808939909313,0.0,0.013040978928907886,0.0,0.8916,0.255127,-0.01071975497702915
600066.SH,2026-03-05,C36汽车制造业,0.1949578442653345,0.0,0.07232592956900978,0.0,1.1282,1.741624,0.006568144499178974
600085.SH,2026-03-05,C27医药制造业,0.33521658008022404,0.0,0.03321315485381031,0.0,0.3958,2.253746,-0.0023317788141239415
600115.SH,2026-03-05,G56航空运输业,0.14572176207337587,0.0,100000000.0,0.0,1.0334,0.826976,-0.08203125
600009.SH,2026-03-06,G56航空运输业,0.569156822625122,0.0,0.0320303555523212,0.0,0.4118,5.730589,0.008925506350841106
600010.SH,2026-03-06,C31黑色金属冶炼和压延加工业,0.3757895338105359,0.0,0.007314356119351977,0.0,4.1779,2.09012,-0.07236842105263164
600015.SH,2026-03-06,J66货币金融服务,2.8263357969560365,0.0,0.2491380446500221,0.0,0.3538,1.18781,0.04685212298682284
600021.SH,2026-03-06,D44电力、热力生产和供应业,0.3443440796233702,0.0,0.04297357361577285,0.0,2.3728,1.449878,-0.06602475928473173
600026.SH,2026-03-06,G55水上运输业,0.27125610292324565,0.0,0.023943945117412966,0.0,5.5476,6.05106,0.046214788732394485
600027.SH,2026-03-06,D44电力、热力生产和供应业,0.8016012787143598,0.0,0.10841698516866485,0.0,1.4099,0.591497,0.01734104046242768
600029.SH,2026-03-06,G56航空运输业,0.30826093054727105,0.0,100000000.0,0.0,0.6646,0.677894,-0.02373417721518989
600039.SH,2026-03-06,E48土木工程建筑业,0.5406603625668391,0.0,0.08409580193756729,0.0,0.2969,0.846814,0.003996003996004083
600048.SH,2026-03-06,K70房地产业,2.4674055723887447,0.0,0.013120862483625493,0.0,1.29,0.253574,0.017322834645669305
600066.SH,2026-03-06,C36汽车制造业,0.19899143182692838,0.0,0.07382232899555789,0.0,0.7736,1.706321,0.06487771739130443
600085.SH,2026-03-06,C27医药制造业,0.3318667037472397,0.0,0.03288124471557296,0.0,0.3531,2.276496,0.01072386058981234
600115.SH,2026-03-06,G56航空运输业,0.14486793042688667,0.0,100000000.0,0.0,1.1499,0.83185,-0.03105590062111807
600009.SH,2026-03-09,G56航空运输业,0.5800982222309882,0.0,0.0326461130656339,0.027703604806408655,0.6058,5.622502,0.003061224489795844
600010.SH,2026-03-09,C31黑色金属冶炼和压延加工业,0.37826175107955906,0.0,0.007362476883295082,0.0843373493975903,3.7713,2.076459,-0.08250825082508251
600015.SH,2026-03-09,J66货币金融服务,2.838747771582999,0.0,0.25023240334460634,0.007374631268436627,0.4156,1.182616,0.049132947976878505
600021.SH,2026-03-09,D44电力、热力生产和供应业,0.34339668773290877,0.0,0.042855352727837484,0.005069124423963123,2.5413,1.453878,-0.0528022232515053
600026.SH,2026-03-09,G55水上运输业,0.3013426018281853,0.0,0.026599699971344145,0.0035335689045936647,5.9864,5.446913,-0.0017196904557180703
600027.SH,2026-03-09,D44电力、热力生产和供应业,0.8077792371655996,0.0,0.10925256713488311,0.0,1.6105,0.586973,0.01553398058252431
600029.SH,2026-03-09,G56航空运输业,0.3233812746072938,0.0,100000000.0,0.09714285714285709,1.5731,0.646197,-0.04945904173106641
600039.SH,2026-03-09,E48土木工程建筑业,0.5714471842797165,0.0,0.08888447231821991,0.01379310344827589,0.3962,0.801191,-0.014985014985015033
600048.SH,2026-03-09,K70房地产业,2.5373433507648824,0.0,0.013492792413402213,0.06480117820324016,1.4616,0.246584,0.023622047244094446
600066.SH,2026-03-09,C36汽车制造业,0.20581827686880425,0.0,0.07635495494408641,0.027098479841374812,0.8484,1.649724,0.042460715479772704
600085.SH,2026-03-09,C27医药制造业,0.33386852457823224,0.0,0.033079589724434116,0.017774851876234288,0.3542,2.262846,0.004326123128119752
600115.SH,2026-03-09,G56航空运输业,0.15356600220705058,0.0,100000000.0,0.12972972972972974,2.8771,0.784734,-0.024691358024691357
600009.SH,2026-03-10,G56航空运输业,0.5747707814123727,0.0,0.03234630105168176,0.017379679144385096,0.3764,5.674615,0.0
600010.SH,2026-03-10,C31黑色金属冶炼和压延加工业,0.3795100980046877,0.0,0.007386775486870312,0.006644518272425293,3.919,2.069629,-0.07094594594594594
600015.SH,2026-03-10,J66货币金融服务,2.8018267910677763,0.0,0.24697791646959888,0.019145802650957222,0.4471,1.198199,0.04022988505747138
600021.SH,2026-03-10,D44电力、热力生产和供应业,0.3468959232444204,0.0,0.043292044844324404,0.03005725190839681,2.5268,1.439213,-0.033882352941176364
600026.SH,2026-03-10,G55水上运输业,0.29434671806352825,0.0,0.025982166152938618,0.06586345381526093,5.6713,5.576373,0.0931458699472758
